id,Time,Is_CH,who_CH,Dist_To_CH,ADV_S,ADV_R,JOIN_S,JOIN_R,SCH_S,SCH_R,Rank,DATA_S,DATA_R,Data_Sent_To_BS,dist_CH_To_BS,send_code,Expaned_Energy,Attack_type
12904,703,0,201040,42.66223,0,0,1,0,0,0,3,0,0,0,0,2,0.00582,Normal
12905,703,0,201040,17.29824,0,0,1,0,0,0,1,0,0,0,0,2,0.00582,Normal
12906,703,1,201088,0,11,0,0,0,0,0,0,0,0,13,88.47785,0,0.25447,Flooding
12907,703,0,201040,19.80204,0,0,1,0,0,0,13,0,0,0,0,2,0.00582,Normal
12908,703,0,201012,13.03971,0,0,1,0,0,0,5,0,0,0,0,1,0.00583,Normal
12909,703,0,201012,78.58261,0,0,1,0,0,0,1,0,0,0,0,1,0.00583,Normal
12910,703,0,201040,133.79681,0,0,1,0,0,0,17,0,0,0,0,2,0.00836,Normal
12911,703,0,201100,0,0,12,0,0,0,0,0,13,141,13,133.86313,0,0.64988,Normal
12912,703,0,201012,36.69375,0,0,1,0,0,0,18,0,0,0,0,1,0.00589,Normal
12913,753,1,202001,0,17,6,0,52,1,0,0,0,1103,17,181.31284,0,1.20981,Flooding
12914,753,1,202100,0,1,22,0,2,1,0,0,0,394,7,101.04838,0,0.08529,Normal
12915,753,0,202001,56.71397,0,23,1,0,0,1,11,43,0,25,159.31297,7,0.31547,Normal
12916,753,0,202001,76.45059,0,23,1,0,0,1,2,43,0,25,108.77162,7,0.32158,Normal
12917,753,0,202001,46.41457,0,23,1,0,0,1,1,43,0,0,0,7,0.28974,Normal
12918,753,0,202001,55.90873,0,23,1,0,0,1,3,43,0,25,126.28009,7,0.30903,Normal
12919,753,0,202001,151.11058,0,23,1,0,0,1,27,43,0,26,54.93262,7,0.39434,Normal
12920,753,0,202006,11.29926,0,23,1,0,0,1,1,206,0,194,101.48086,4,0.55641,Normal
12921,753,0,202001,56.20585,0,23,1,0,0,1,28,43,0,26,131.27562,7,0.29724,Normal
12922,753,0,202001,58.22686,0,23,1,0,0,1,12,43,0,25,123.1019,7,0.31413,Normal
12923,753,0,202001,100.88126,0,23,1,0,0,1,7,43,0,24,84.0995,7,0.09908,Normal
12924,753,0,202001,116.50285,0,23,1,0,0,1,21,43,0,26,100.36662,7,0.34753,Normal
12925,753,0,202001,65.97683,0,23,1,0,0,1,10,43,0,25,126.71753,7,0.28982,Normal
12926,753,0,202001,53.91523,0,23,1,0,0,1,5,43,0,24,171.92921,7,0.3006,Normal
12927,753,0,202001,88.13321,0,23,1,0,0,1,17,43,0,26,94.18194,7,0.31525,Normal
12928,753,0,202001,81.33513,0,23,1,0,0,1,25,43,0,25,101.42024,7,0.31436,Normal
12929,753,0,202001,65.83516,0,23,1,0,0,1,9,43,0,25,170.03658,7,0.30754,Normal
12930,753,0,202001,74.63953,0,23,1,0,0,1,24,43,0,24,106.67446,7,0.30449,Normal
12931,753,1,202052,0,1,22,0,0,0,0,0,0,0,11,145.34528,0,1.72253,Normal
12932,753,1,202055,0,1,22,0,0,0,0,0,0,0,13,162.13718,0,2.05412,Normal
12933,753,1,202059,0,1,22,0,0,0,0,0,0,0,3,146.47911,0,0.40958,Normal
12934,753,1,202061,0,1,22,0,0,0,0,0,0,0,13,134.29469,0,2.0097,Normal
12935,753,0,202001,128.01105,0,23,1,0,0,1,15,43,0,25,81.89767,7,0.36142,Normal
12936,753,0,202001,68.60535,0,23,1,0,0,1,19,43,0,8,116.33051,7,0.30973,Normal
12937,753,0,202092,6.12286,0,23,1,0,0,1,1,241,0,84,145.17662,2,0.63667,Normal
12938,753,0,202001,71.47297,0,23,1,0,0,1,13,43,0,23,119.42132,7,0.29581,Normal
12939,753,0,202001,61.25696,0,23,1,0,0,1,14,43,0,24,136.03878,7,0.31954,Normal
12940,753,0,202001,9.26026,0,23,1,0,0,1,22,43,0,25,172.46363,7,0.28114,Normal
12941,753,0,202001,42.96748,0,23,1,0,0,1,8,43,0,23,139.28578,7,0.31508,Normal
12942,753,0,202100,32.98728,0,23,1,0,0,1,54,0,0,0,0,2,0.01195,Normal
12943,753,0,202001,131.5135,0,23,1,0,0,1,18,0,0,0,0,7,0.23877,Normal
12944,753,0,202006,4.84095,0,23,1,0,0,1,2,206,0,186,103.08993,4,0.54417,Normal
12945,753,0,202001,96.05965,0,23,1,0,0,1,6,43,0,24,87.94208,7,0.33238,Normal
12946,753,0,202001,122.96298,0,23,1,0,0,1,4,43,0,25,88.47785,7,0.12844,Normal
12947,753,0,202001,94.43363,0,23,1,0,0,1,23,43,0,25,90.21581,7,0.3292,Normal
12948,753,0,202001,27.27549,0,23,1,0,0,1,16,43,0,26,167.50743,7,0.29688,Normal
12949,753,1,202092,0,1,22,0,1,1,0,0,0,238,154,139.05389,0,2.05208,Normal
12950,753,0,202001,214.27462,0,23,1,0,0,1,26,43,0,26,102.66424,7,0.75794,Normal
12951,753,0,202001,63.97677,0,23,1,0,0,1,20,43,0,26,126.74493,7,0.31519,Normal
12952,803,0,203100,0,0,15,0,0,0,0,11,13,392,13,159.31297,0,0.66959,Normal
12953,803,0,203100,0,0,15,0,0,0,0,2,13,418,13,108.77162,0,0.6866,Normal
12954,803,0,203100,0,0,15,0,0,0,0,1,13,405,13,135.07918,0,0.69864,Normal
12955,803,1,203015,0,1,0,0,0,0,0,0,0,1,13,126.28009,0,0.73091,Normal
12956,803,0,203100,0,0,15,0,0,0,0,27,13,332,13,54.93262,0,0.67524,Normal
12957,803,1,203017,0,1,0,0,0,0,0,0,0,1,13,101.48086,0,0.74242,Normal
12958,803,0,203100,0,0,15,0,0,0,0,28,13,418,13,131.27562,0,0.69641,Normal
12959,803,0,203100,0,0,15,0,0,0,0,12,13,418,13,123.1019,0,0.69217,Normal
12960,803,0,203100,0,0,15,0,0,0,0,7,13,402,13,84.0995,0,0.70077,Normal
12961,803,0,203100,0,0,15,0,0,0,0,21,13,404,13,100.36662,0,0.68491,Normal
12962,803,0,203100,0,0,15,0,0,0,0,10,13,418,13,126.71753,0,0.69398,Normal
12963,803,0,203100,0,0,15,0,0,0,0,5,13,353,13,171.92921,0,0.71344,Normal
12964,803,0,203100,0,0,15,0,0,0,0,17,13,417,13,94.18194,0,0.70219,Normal
12965,803,1,203047,0,1,0,0,0,0,0,0,0,1,13,101.42024,0,0.74265,Normal
12966,803,0,203100,0,0,15,0,0,0,0,9,13,366,13,170.03658,0,0.71111,Normal
12967,803,0,203100,0,0,15,0,0,0,0,24,13,418,13,106.67446,0,0.7053,Normal
12968,803,0,203100,0,0,15,0,0,0,0,15,13,401,13,81.89767,0,0.70146,Normal
12969,803,0,203100,0,0,15,0,0,0,0,19,13,418,13,116.33051,0,0.68928,Normal
12970,803,0,203100,0,0,15,0,0,0,0,1,13,375,13,145.17662,0,0.70559,Normal
12971,803,1,203071,0,1,0,0,0,0,0,0,0,1,13,119.42132,0,0.74876,Normal
12972,803,0,203100,0,0,15,0,0,0,0,14,13,418,13,136.03878,0,0.69931,Normal
12973,803,0,203100,0,0,15,0,0,0,0,22,13,366,13,172.46363,0,0.71403,Normal
12974,803,0,203100,0,0,15,0,0,0,0,8,13,405,13,139.28578,0,0.682,Normal
12975,803,0,203100,0,0,15,0,0,0,0,2,13,404,13,103.08993,0,0.70404,Normal
12976,803,1,203087,0,1,0,0,0,0,0,0,0,1,13,87.94208,0,0.73994,Normal
12977,803,0,203100,0,0,15,0,0,0,0,4,13,403,13,88.47785,0,0.66813,Normal
12978,803,0,203100,0,0,15,0,0,0,0,23,13,404,13,90.21581,0,0.6999,Normal
12979,803,0,203100,0,0,15,0,0,0,0,16,13,392,13,167.50743,0,0.7079,Normal
12980,803,1,203096,0,10,0,0,0,0,0,0,0,0,13,102.66424,0,0.61717,Flooding
12981,803,0,203100,0,0,15,0,0,0,0,20,13,418,13,126.74493,0,0.69399,Normal
12982,853,0,204100,74.73928,0,27,1,0,0,1,6,111,0,44,108.77162,6,0.25378,Normal
12983,853,0,204100,10.1669,0,27,1,0,0,0,1,0,0,0,0,11,0.0514,Normal
12984,853,0,204016,95.9534,0,27,1,0,0,1,1,111,0,4,126.28009,6,0.24254,Normal
12985,853,1,204100,0,6,21,0,8,1,0,0,0,841,67,54.93262,0,1.11367,Flooding
12986,853,0,204073,41.689,0,27,1,0,0,1,2,120,0,53,101.48086,3,0.21358,Normal
12987,853,1,204100,0,1,26,0,0,0,0,0,0,0,2,131.27562,0,0.08062,Normal
12988,853,0,204100,9.7889,0,27,1,0,0,0,12,0,0,0,0,11,0.05085,Normal
12989,853,0,204100,75.4462,0,27,1,0,0,1,5,111,0,43,84.0995,6,0.25552,Normal
12990,853,0,204100,97.92959,0,27,1,0,0,0,21,0,0,0,0,1,0.05018,Normal
12991,853,0,204100,9.63223,0,27,1,0,0,1,7,120,0,54,126.71753,3,0.24377,Normal
12992,853,0,204100,36.36652,0,27,1,0,0,1,6,120,0,52,171.92921,3,0.25114,Normal
12993,853,1,204100,0,1,26,0,0,0,0,0,0,0,8,94.18194,0,0.89139,Normal
12994,853,0,204016,83.61072,0,27,1,0,0,1,2,111,0,44,101.42024,6,0.22269,Normal
12995,853,0,204100,82.10392,0,27,1,0,0,1,3,111,0,43,106.67446,6,0.26047,Normal
12996,853,1,204100,0,1,26,0,0,0,0,0,0,0,10,81.89767,0,1.08962,Normal
12997,853,0,204100,82.52814,0,27,1,0,0,1,7,111,0,42,116.33051,6,0.25924,Normal
12998,853,0,204100,48.32635,0,27,1,0,0,1,1,120,0,9,145.17662,3,0.25535,Normal
12999,853,0,204073,16.8112,0,27,1,0,0,1,4,120,0,53,119.42132,3,0.2073,Normal
13000,853,1,204100,0,18,9,0,7,1,0,0,0,784,65,136.03878,0,1.35273,Flooding
13001,853,0,204100,52.5659,0,27,1,0,0,1,5,120,0,50,172.46363,3,0.2579,Normal
13002,853,1,204100,0,1,27,0,0,0,0,0,0,0,10,139.28578,0,1.21691,Normal
13003,853,0,204100,7.1922,0,27,1,0,0,0,2,0,0,0,0,15,0.05185,Normal
13004,853,0,204016,56.74835,0,27,1,0,0,1,4,111,0,43,87.94208,6,0.2046,Normal
13005,853,1,204100,0,1,27,0,0,0,0,0,0,0,4,90.21581,0,0.37716,Normal
13006,853,1,204100,0,1,27,0,0,0,0,0,0,0,7,167.50743,0,0.791,Normal
13007,853,0,204016,150.1756,0,27,1,0,0,1,8,111,0,43,102.66424,6,0.48524,Normal
13008,853,0,204100,10.85681,0,27,1,0,0,1,3,120,0,53,126.74493,3,0.24397,Normal
13009,903,1,301100,0,1,0,0,0,0,0,0,0,0,13,108.77162,0,0.33314,Normal
13010,903,0,301045,32.34144,0,0,1,0,0,0,1,0,0,0,0,1,0.00626,Normal
13011,903,0,301045,54.87481,0,0,1,0,0,0,2,0,0,0,0,1,0.00588,Normal
13012,903,0,301100,30.11325,0,0,1,0,0,0,5,0,0,0,0,1,0.00603,Normal
13013,903,0,301100,49.7692,0,0,1,0,0,0,7,0,0,0,0,1,0.00582,Normal
13014,903,0,301100,92.96849,0,0,1,0,0,0,6,0,0,0,0,1,0.00587,Normal
13015,903,0,301045,22.09361,0,0,1,0,0,0,2,0,0,0,0,1,0.00609,Normal
13016,903,0,301100,16.29592,0,0,1,0,0,0,3,0,0,0,0,1,0.00608,Normal
13017,903,0,301100,22.76216,0,0,1,0,0,0,7,0,0,0,0,1,0.00608,Normal
13018,903,1,301100,0,1,0,0,0,0,0,0,0,0,13,145.17662,0,0.31832,Normal
13019,903,0,301045,44.3003,0,0,1,0,0,0,4,0,0,0,0,1,0.00582,Normal
13020,903,0,301100,79.68523,0,0,1,0,0,0,5,0,0,0,0,1,0.00592,Normal
13021,903,0,301045,9.41584,0,0,1,0,0,0,4,0,0,0,0,1,0.00594,Normal
13022,903,1,301096,0,17,0,0,0,0,0,0,0,0,13,102.66424,0,0.30248,Flooding
13023,903,0,301100,47.84431,0,0,1,0,0,0,3,0,0,0,0,1,0.00582,Normal
13024,953,0,302100,18.94737,0,5,1,0,0,1,1,241,0,163,108.77162,1,0.39764,Normal
13025,953,1,302015,0,1,4,0,1,1,0,0,0,230,64,126.28009,0,0.98356,Normal
13026,953,0,302024,28.38792,0,5,1,0,0,1,1,206,0,154,101.48086,3,0.65051,Normal
13027,953,1,302100,0,1,4,0,2,1,0,0,0,267,50,84.0995,0,0.88496,Normal
13028,953,0,302100,29.41432,0,5,1,0,0,1,4,160,0,80,126.71753,2,0.58155,Normal
13029,953,0,302100,70.53811,0,5,1,0,0,1,1,241,0,166,171.92921,5,0.66801,Normal
13030,953,1,302047,0,1,4,0,4,1,0,0,0,487,33,101.42024,0,0.77965,Normal
13031,953,1,302100,0,1,4,0,1,1,0,0,0,233,70,106.67446,0,1.03418,Normal
13032,953,0,302100,73.37223,0,5,1,0,0,1,3,81,0,47,145.17662,2,0.15756,Normal
13033,953,0,302047,23.05696,0,5,1,0,0,1,2,160,0,119,119.42132,2,0.57146,Normal
13034,953,1,302087,0,1,4,0,0,0,0,0,0,0,5,87.94208,0,0.8696,Normal
13035,953,0,302024,122.49839,0,5,1,0,0,1,2,65,0,13,102.66424,3,0.18739,Normal
13036,953,0,302100,28.13861,0,5,1,0,0,1,1,160,0,109,126.74493,2,0.60538,Normal
13037,963,1,401100,0,1,3,0,0,0,0,0,0,0,3,108.77162,0,0.06557,Normal
13038,53,0,101043,24.35267,0,13,1,0,0,1,26,26,0,0,0,2,0.04317,Normal
13039,53,0,101043,61.25692,0,13,1,0,0,1,15,26,0,0,0,2,0.04619,Normal
13040,53,0,101043,44.716,0,13,1,0,0,1,9,26,0,0,0,2,0.04461,Normal
13041,53,0,101043,51.61005,0,13,1,0,0,1,22,26,0,0,0,2,0.04498,Normal
13042,53,0,101095,24.35994,0,13,1,0,0,1,44,28,0,0,0,5,0.04575,Normal
13043,53,0,101095,35.40819,0,13,1,0,0,1,26,28,0,0,0,5,0.04698,Normal
13044,53,0,101095,33.83851,0,13,1,0,0,1,9,28,0,0,0,5,0.04745,Normal
13045,53,0,101095,33.73828,0,13,1,0,0,1,5,28,0,0,0,5,0.04755,Normal
13046,53,0,101043,46.69859,0,13,1,0,0,1,25,26,0,0,0,2,0.04443,Normal
13047,53,0,101043,8.75269,0,13,1,0,0,1,37,26,0,0,0,2,0.04228,Normal
13048,53,0,101095,21.19328,0,13,1,0,0,1,10,28,0,0,0,5,0.04669,Normal
13049,53,0,101043,38.66645,0,13,1,0,0,1,19,26,0,0,0,2,0.04423,Normal
13050,53,0,101043,37.70053,0,13,1,0,0,1,5,26,0,0,0,2,0.04416,Normal
13051,53,0,101043,56.53937,0,13,1,0,0,1,49,26,0,0,0,2,0.04471,Normal
13052,53,0,101095,35.60533,0,13,1,0,0,1,34,28,0,0,0,5,0.04679,Normal
13053,53,0,101095,27.91344,0,13,1,0,0,1,46,28,0,0,0,5,0.04589,Normal
13054,53,0,101095,76.72785,0,13,1,0,0,1,18,28,0,0,0,5,0.05209,Normal
13055,53,0,101095,44.92481,0,13,1,0,0,1,33,28,0,0,0,5,0.04761,Normal
13056,53,0,101095,20.95239,0,13,1,0,0,1,23,28,0,0,0,5,0.04622,Normal
13057,53,0,101095,43.81281,0,13,1,0,0,1,22,28,0,0,0,5,0.04779,Normal
13058,53,0,101043,29.44137,0,13,1,0,0,1,24,26,0,0,0,2,0.04347,Normal
13059,53,0,101043,12.96642,0,13,1,0,0,1,45,26,0,0,0,2,0.04218,Normal
13060,53,0,101095,20.88848,0,13,1,0,0,1,31,28,0,0,0,5,0.04603,Normal
13061,53,0,101095,23.34948,0,13,1,0,0,1,15,28,0,0,0,5,0.04656,Normal
13062,53,0,101095,24.52037,0,13,1,0,0,1,3,28,0,0,0,5,0.04704,Normal
13063,53,0,101043,36.94851,0,13,1,0,0,1,18,26,0,0,0,2,0.04413,Normal
13064,53,0,101095,60.98013,0,13,1,0,0,1,25,28,0,0,0,5,0.04959,Normal
13065,53,0,101095,4.56476,0,13,1,0,0,1,12,28,0,0,0,5,0.04615,Normal
13066,53,0,101043,26.39549,0,13,1,0,0,1,31,26,0,0,0,2,0.04303,Normal
13067,53,0,101095,9.70438,0,13,1,0,0,1,11,28,0,0,0,5,0.0463,Normal
13068,53,0,101095,24.23863,0,13,1,0,0,1,28,28,0,0,0,5,0.04625,Normal
13069,53,0,101043,43.49306,0,13,1,0,0,1,20,26,0,0,0,2,0.0446,Normal
13070,53,0,101043,29.96442,0,13,1,0,0,1,2,26,0,0,0,2,0.04406,Normal
13071,53,0,101043,27.72329,0,13,1,0,0,1,36,26,0,0,0,2,0.04299,Normal
13072,53,0,101043,40.09164,0,13,1,0,0,1,40,26,0,0,0,2,0.0437,Normal
13073,53,0,101043,33.29189,0,13,1,0,0,1,39,26,0,0,0,2,0.04325,Normal
13074,53,0,101043,21.36468,0,13,1,0,0,1,23,26,0,0,0,2,0.04279,Normal
13075,53,0,101043,35.7451,0,13,1,0,0,1,46,26,0,0,0,2,0.04294,Normal
13076,53,0,101095,37.08947,0,13,1,0,0,1,24,28,0,0,0,5,0.04718,Normal
13077,53,0,101095,9.12163,0,13,1,0,0,1,41,28,0,0,0,5,0.04527,Normal
13078,53,0,101095,20.59323,0,13,1,0,0,1,8,28,0,0,0,5,0.04672,Normal
13079,53,0,101043,21.84179,0,13,1,0,0,1,12,26,0,0,0,2,0.04465,Normal
13080,53,0,101095,49.56875,0,13,1,0,0,1,27,28,0,0,0,5,0.04823,Normal
13081,53,1,101043,0,3,0,0,50,1,0,0,0,1300,26,150.82997,0,2.35309,Normal
13082,53,0,101043,25.56164,0,13,1,0,0,1,21,26,0,0,0,2,0.04336,Normal
13083,53,0,101095,12.3522,0,13,1,0,0,1,16,28,0,0,0,5,0.0461,Normal
13084,53,0,101095,11.73571,0,13,1,0,0,1,43,28,0,0,0,5,0.04528,Normal
13085,53,0,101095,10.21112,0,13,1,0,0,1,1,28,0,0,0,5,0.04654,Normal
13086,53,0,101043,9.16076,0,13,1,0,0,1,44,26,0,0,0,2,0.04212,Normal
13087,53,0,101043,20.73793,0,13,1,0,0,1,14,26,0,0,0,2,0.04327,Normal
13088,53,0,101043,43.55625,0,13,1,0,0,1,4,26,0,0,0,2,0.04495,Normal
13089,53,0,101095,6.98619,0,13,1,0,0,1,29,28,0,0,0,5,0.04565,Normal
13090,53,0,101043,23.67418,0,13,1,0,0,1,10,26,0,0,0,2,0.0435,Normal
13091,53,0,101043,6.60138,0,13,1,0,0,1,35,26,0,0,0,2,0.04231,Normal
13092,53,0,101043,97.38555,0,13,1,0,0,1,34,26,0,0,0,2,0.05414,Normal
13093,53,0,101081,2.9911,0,13,1,0,0,1,1,241,0,0,0,1,0.38936,Normal
13094,53,0,101043,24.61157,0,13,1,0,0,1,28,26,0,0,0,2,0.0431,Normal
13095,53,0,101095,16.0246,0,13,1,0,0,1,20,28,0,0,0,5,0.04611,Normal
13096,53,0,101043,12.59071,0,13,1,0,0,1,6,26,0,0,0,2,0.04321,Normal
13097,53,0,101043,20.25312,0,13,1,0,0,1,43,26,0,0,0,2,0.04245,Normal
13098,53,0,101043,35.24709,0,13,1,0,0,1,41,26,0,0,0,2,0.04332,Normal
13099,53,0,101095,35.68873,0,13,1,0,0,1,17,28,0,0,0,5,0.04697,Normal
13100,53,0,101095,61.4185,0,13,1,0,0,1,30,28,0,0,0,5,0.04956,Normal
13101,53,0,101043,29.60713,0,13,1,0,0,1,30,26,0,0,0,2,0.04326,Normal
13102,53,0,101043,26.03081,0,13,1,0,0,1,29,26,0,0,0,2,0.04314,Normal
13103,53,0,101043,43.02458,0,13,1,0,0,1,33,26,0,0,0,2,0.04382,Normal
13104,53,0,101043,44.13261,0,13,1,0,0,1,50,26,0,0,0,2,0.04378,Normal
13105,53,0,101095,69.91112,0,13,1,0,0,1,7,28,0,0,0,5,0.05147,Normal
13106,53,0,101095,24.20651,0,13,1,0,0,1,35,28,0,0,0,5,0.04604,Normal
13107,53,0,101095,9.82852,0,13,1,0,0,1,32,28,0,0,0,5,0.0456,Normal
13108,53,0,101043,41.69748,0,13,1,0,0,1,48,26,0,0,0,2,0.04364,Normal
13109,53,0,101095,31.94956,0,13,1,0,0,1,2,28,0,0,0,5,0.04749,Normal
13110,53,0,101095,23.06838,0,13,1,0,0,1,37,28,0,0,0,5,0.04591,Normal
13111,53,0,101043,17.04917,0,13,1,0,0,1,38,26,0,0,0,2,0.04246,Normal
13112,53,0,101043,53.89575,0,13,1,0,0,1,13,26,0,0,0,2,0.04539,Normal
13113,53,0,101043,23.50987,0,13,1,0,0,1,32,26,0,0,0,2,0.04288,Normal
13114,53,0,101095,37.25599,0,13,1,0,0,1,14,28,0,0,0,5,0.04756,Normal
13115,53,0,101095,39.86857,0,13,1,0,0,1,40,28,0,0,0,5,0.04665,Normal
13116,53,0,101043,18.68638,0,13,1,0,0,1,11,26,0,0,0,2,0.04458,Normal
13117,53,0,101043,29.04867,0,13,1,0,0,1,8,26,0,0,0,2,0.04381,Normal
13118,53,0,101043,43.36431,0,13,1,0,0,1,42,26,0,0,0,2,0.04391,Normal
13119,53,1,101081,0,1,0,0,1,1,0,0,0,241,241,159.14608,0,3.42191,Normal
13120,53,0,101095,72.90405,0,13,1,0,0,1,38,28,0,0,0,5,0.05093,Normal
13121,53,0,101095,22.04689,0,13,1,0,0,1,6,28,0,0,0,5,0.04684,Normal
13122,53,0,101095,17.13354,0,13,1,0,0,1,39,28,0,0,0,5,0.0456,Normal
13123,53,0,101095,38.58907,0,13,1,0,0,1,13,28,0,0,0,5,0.04769,Normal
13124,53,0,101043,42.41849,0,13,1,0,0,1,17,26,0,0,0,2,0.04425,Normal
13125,53,0,101095,21.43772,0,13,1,0,0,1,45,28,0,0,0,5,0.04558,Normal
13126,53,0,101095,59.78333,0,13,1,0,0,1,36,28,0,0,0,5,0.04916,Normal
13127,53,0,101043,13.8556,0,13,1,0,0,1,27,26,0,0,0,2,0.04273,Normal
13128,53,0,101095,21.81412,0,13,1,0,0,1,42,28,0,0,0,5,0.04567,Normal
13129,53,0,101043,34.13004,0,13,1,0,0,1,47,26,0,0,0,2,0.04281,Normal
13130,53,0,101043,42.15143,0,13,1,0,0,1,7,26,0,0,0,2,0.04476,Normal
13131,53,0,101043,34.71521,0,13,1,0,0,1,3,26,0,0,0,2,0.04433,Normal
13132,53,0,101095,59.47902,0,13,1,0,0,1,19,28,0,0,0,5,0.0496,Normal
13133,53,1,101095,0,9,0,0,46,1,0,0,0,1288,28,99.75512,0,2.30255,Normal
13134,53,0,101095,147.01784,0,13,1,0,0,1,4,28,0,0,0,5,0.11275,Normal
13135,53,0,101043,45.53151,0,13,1,0,0,1,1,26,0,0,0,2,0.04527,Normal
13136,53,0,101043,27.90326,0,13,1,0,0,1,16,26,0,0,0,2,0.04359,Normal
13137,53,0,101095,18.55198,0,13,1,0,0,1,21,28,0,0,0,5,0.04615,Normal
13138,103,0,102064,15.28384,0,23,1,0,0,1,10,30,0,0,0,1,0.05457,Normal
13139,103,0,102064,72.1699,0,23,1,0,0,1,15,30,0,0,0,1,0.06005,Normal
13140,103,0,102064,44.5103,0,23,1,0,0,1,20,30,0,0,0,1,0.05618,Normal
13141,103,0,102064,61.68259,0,23,1,0,0,1,28,30,0,0,0,1,0.05807,Normal
13142,103,0,102046,15.07223,0,23,1,0,0,1,17,45,0,0,0,6,0.07831,Normal
13143,103,0,102046,35.68475,0,23,1,0,0,1,1,45,0,0,0,6,0.08088,Normal
13144,103,0,102064,24.57511,0,23,1,0,0,1,8,30,0,0,0,1,0.0551,Normal
13145,103,0,102046,31.99156,0,23,1,0,0,1,14,45,0,0,0,6,0.07979,Normal
13146,103,0,102058,59.28909,0,23,1,0,0,1,11,45,0,0,0,11,0.08435,Normal
13147,103,0,102058,19.56352,0,23,1,0,0,1,25,45,0,0,0,11,0.07821,Normal
13148,103,0,102046,10.79151,0,23,1,0,0,1,3,45,0,0,0,6,0.0788,Normal
13149,103,0,102064,14.32674,0,23,1,0,0,1,32,30,0,0,0,1,0.05382,Normal
13150,103,0,102064,44.89176,0,23,1,0,0,1,24,30,0,0,0,1,0.05608,Normal
13151,103,0,102064,64.63159,0,23,1,0,0,1,39,30,0,0,0,1,0.05816,Normal
13152,103,0,102046,35.66179,0,23,1,0,0,1,6,45,0,0,0,6,0.08066,Normal
13153,103,0,102046,26.05326,0,23,1,0,0,1,22,45,0,0,0,6,0.07883,Normal
13154,103,0,102046,71.1503,0,23,1,0,0,1,9,45,0,0,0,6,0.08717,Normal
13155,103,0,102064,29.69915,0,23,1,0,0,1,12,30,0,0,0,1,0.0553,Normal
13156,103,0,102046,17.28036,0,23,1,0,0,1,20,45,0,0,0,6,0.07824,Normal
13157,103,0,102064,42.20934,0,23,1,0,0,1,5,30,0,0,0,1,0.05652,Normal
13158,103,0,102064,18.34901,0,23,1,0,0,1,26,30,0,0,0,1,0.05412,Normal
13159,103,0,102058,14.8356,0,23,1,0,0,1,20,45,0,0,0,11,0.07815,Normal
13160,103,0,102046,23.48429,0,23,1,0,0,1,7,45,0,0,0,6,0.07932,Normal
13161,103,0,102046,25.80468,0,23,1,0,0,1,21,45,0,0,0,6,0.07885,Normal
13162,103,1,102024,0,1,22,0,0,0,0,0,0,0,13,84.0995,0,1.7109,Normal
13163,103,0,102058,28.07661,0,23,1,0,0,1,10,45,0,0,0,11,0.07966,Normal
13164,103,0,102064,44.33541,0,23,1,0,0,1,42,30,0,0,0,1,0.0556,Normal
13165,103,0,102046,15.71929,0,23,1,0,0,1,27,45,0,0,0,6,0.0778,Normal
13166,103,0,102064,7.22988,0,23,1,0,0,1,41,30,0,0,0,1,0.05333,Normal
13167,103,0,102046,20.40951,0,23,1,0,0,1,24,45,0,0,0,6,0.07821,Normal
13168,103,0,102064,26.79568,0,23,1,0,0,1,40,30,0,0,0,1,0.0541,Normal
13169,103,0,102058,38.11972,0,23,1,0,0,1,4,45,0,0,0,11,0.08104,Normal
13170,103,0,102058,17.55716,0,23,1,0,0,1,23,45,0,0,0,11,0.07815,Normal
13171,103,0,102058,22.18396,0,23,1,0,0,1,26,45,0,0,0,11,0.07841,Normal
13172,103,0,102058,31.83916,0,23,1,0,0,1,15,45,0,0,0,11,0.07995,Normal
13173,103,0,102058,29.54516,0,23,1,0,0,1,16,45,0,0,0,11,0.07962,Normal
13174,103,0,102058,30.64322,0,23,1,0,0,1,12,45,0,0,0,11,0.07984,Normal
13175,103,0,102064,41.57451,0,23,1,0,0,1,1,30,0,0,0,1,0.05654,Normal
13176,103,0,102064,35.64183,0,23,1,0,0,1,38,30,0,0,0,1,0.05482,Normal
13177,103,0,102046,6.48215,0,23,1,0,0,1,4,45,0,0,0,6,0.07853,Normal
13178,103,0,102046,23.3645,0,23,1,0,0,1,23,45,0,0,0,6,0.07855,Normal
13179,103,0,102058,33.91603,0,23,1,0,0,1,18,45,0,0,0,11,0.07988,Normal
13180,103,0,102064,50.65298,0,23,1,0,0,1,21,30,0,0,0,1,0.05685,Normal
13181,103,0,102058,12.59071,0,23,1,0,0,1,21,45,0,0,0,11,0.29551,Normal
13182,103,0,102064,4.41022,0,23,1,0,0,1,36,30,0,0,0,1,0.05341,Normal
13183,103,0,102046,6.43369,0,23,1,0,0,1,11,45,0,0,0,6,0.07824,Normal
13184,103,1,102046,0,3,20,0,27,1,0,0,0,1215,45,100.60849,0,2.29164,Normal
13185,103,0,102046,21.90233,0,23,1,0,0,1,15,45,0,0,0,6,0.07877,Normal
13186,103,0,102058,7.10452,0,23,1,0,0,1,5,45,0,0,0,11,0.07847,Normal
13187,103,0,102058,24.96011,0,23,1,0,0,1,27,45,0,0,0,11,0.07861,Normal
13188,103,0,102064,32.04501,0,23,1,0,0,1,11,30,0,0,0,1,0.05549,Normal
